playerID,B_G,B_AB,B_R,B_H,B_2B,B_3B,B_HR,B_RBI,B_SB,B_CS,B_BB,B_SO,B_IBB,B_HBP,B_SH,B_SF,B_GIDP,P_playerID,P_W,P_L,P_G,P_GS,P_CG,P_SHO,P_SV,P_IPOuts,P_H,P_ER,P_HR,P_BB,P_SO,P_BAOpp,P_ERA,P_IBB,P_WP,P_HBP,P_BK,P_BFP,P_GF,P_R,P_SH,P_SF,P_GIDP,f_playerID,f_G,f_PO,f_A,f_E,f_DP,f_PB,f_WP,f_SB,f_CS,f_ZR,award_count,nomination_count,Classification
lansfca01,1862.0,7158.0,1007.0,2074.0,332.0,40.0,151.0,874.0,224.0,104.0,553,719.0,45.0,64.0,53.0,77.0,166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,lansfca01,1850.0,2098.0,2847.0,153.0,311.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0
leibrch01,394.0,267.0,7.0,32.0,3.0,2.0,0.0,14.0,0.0,0.0,13,72.0,0.0,0.0,33.0,2.0,3.0,leibrch01,140.0,119.0,394.0,346.0,52.0,18.0,2.0,6924,2390.0,952.0,172,656.0,1121.0,0.2578571428571429,3.547142880303519,44.0,63.0,37.0,31.0,9774.0,17.0,1068.0,0.0,0.0,0.0,leibrch01,394.0,151.0,465.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
langsma01,459.0,92.0,5.0,14.0,3.0,0.0,0.0,5.0,0.0,0.0,2,38.0,0.0,0.0,5.0,1.0,0.0,langsma01,179.0,158.0,457.0,428.0,81.0,18.0,0.0,8888,2723.0,1306.0,311,1289.0,2464.0,0.21117647058823533,4.247058826334336,34.0,89.0,46.0,22.0,12562.0,3.0,1438.0,0.0,0.0,0.0,langsma01,457.0,127.0,493.0,39.0,33.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0
krukjo01,1200.0,3897.0,582.0,1170.0,199.0,34.0,100.0,592.0,58.0,31.0,649,701.0,83.0,2.0,12.0,43.0,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,krukjo01,1109.0,6022.0,401.0,42.0,415.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
larkiba01,2180.0,7937.0,1329.0,2340.0,441.0,76.0,198.0,960.0,379.0,77.0,939,817.0,66.0,55.0,59.0,67.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,,,,larkiba01,2088.0,3154.0,5864.0,235.0,1093.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,1
leiteal01,419.0,530.0,15.0,45.0,7.0,1.0,0.0,16.0,0.0,0.0,35,290.0,0.0,0.0,48.0,0.0,10.0,leiteal01,162.0,132.0,419.0,382.0,16.0,10.0,2.0,7173,2152.0,1010.0,198,1163.0,1974.0,0.22038095238095234,5.358095248540242,53.0,63.0,117.0,20.0,10334.0,9.0,1101.0,57.0,28.0,89.0,leiteal01,419.0,57.0,286.0,14.0,25.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0
lankfra01,1701.0,5747.0,968.0,1561.0,356.0,54.0,238.0,874.0,258.0,117.0,828,1550.0,68.0,36.0,10.0,53.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,lankfra01,1587.0,3532.0,71.0,63.0,11.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
knoblch01,1632.0,6366.0,1132.0,1839.0,322.0,64.0,98.0,615.0,407.0,117.0,804,730.0,22.0,139.0,20.0,56.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,knoblch01,1577.0,2852.0,3844.0,125.0,840.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0
leede02,1942.0,6962.0,1081.0,1959.0,432.0,30.0,331.0,1078.0,104.0,48.0,874,1622.0,72.0,70.0,2.0,55.0,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,leede02,1901.0,14910.0,1367.0,98.0,1442.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0
mackco01,723.0,2695.0,391.0,659.0,79.0,28.0,5.0,265.0,127.0,0.0,169,127.0,0.0,64.0,3.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,mackco01,728.0,3318.0,916.0,318.0,101.0,310.0,0.0,0.0,0.0,0.0,,2.0,1
longhe01,1874.0,7674.0,1455.0,2127.0,342.0,97.0,91.0,1055.0,534.0,0.0,612,261.0,0.0,57.0,150.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,longhe01,1881.0,4446.0,6334.0,1096.0,785.0,0.0,0.0,0.0,0.0,0.0,,6.0,0
lowebo01,1818.0,7064.0,1131.0,1929.0,230.0,85.0,71.0,984.0,302.0,0.0,473,214.0,0.0,71.0,133.0,0.0,0.0,lowebo01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3.0,1.0,0,1.0,0.0,0.5,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,lowebo01,1817.0,4222.0,4746.0,507.0,570.0,0.0,0.0,0.0,0.0,0.0,,3.0,0
loberha01,1317.0,4563.0,640.0,1252.0,159.0,82.0,32.0,482.0,316.0,15.0,395,156.0,0.0,38.0,231.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,loberha01,1249.0,1775.0,2192.0,247.0,159.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0
mageesh01,2087.0,7441.0,1112.0,2169.0,425.0,166.0,83.0,1176.0,441.0,12.0,736,359.0,0.0,109.0,260.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,mageesh01,2053.0,5135.0,433.0,168.0,115.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0
lewisdu01,1459.0,5351.0,612.0,1518.0,289.0,68.0,38.0,793.0,113.0,47.0,352,353.0,0.0,40.0,264.0,0.0,0.0,lewisdu01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,3.0,2.0,0,0.0,1.0,0.5,18.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,0.0,0.0,lewisdu01,1434.0,2657.0,210.0,123.0,40.0,0.0,0.0,0.0,0.0,0.0,,9.0,0
luquedo01,559.0,1043.0,96.0,237.0,31.0,10.0,5.0,90.0,7.0,4.0,70,114.0,0.0,11.0,65.0,0.0,1.0,luquedo01,194.0,179.0,550.0,365.0,206.0,26.0,28.0,9661,3231.0,1161.0,113,918.0,1130.0,0.251,3.2595000326633454,0.0,50.0,26.0,5.0,13470.0,128.0,1412.0,0.0,0.0,0.0,luquedo01,552.0,188.0,787.0,43.0,36.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0
lucasre01,907.0,1439.0,155.0,404.0,61.0,13.0,3.0,190.0,2.0,0.0,124,133.0,0.0,4.0,41.0,0.0,14.0,lucasre01,157.0,135.0,396.0,301.0,204.0,22.0,7.0,7626,2736.0,1051.0,136,455.0,602.0,0.2780000000000001,3.5553333600362143,0.0,7.0,23.0,6.0,10648.0,70.0,1198.0,0.0,0.0,0.0,lucasre01,414.0,125.0,550.0,16.0,39.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0
lyonste01,705.0,1563.0,162.0,364.0,49.0,9.0,5.0,149.0,0.0,1.0,73,201.0,0.0,7.0,83.0,0.0,9.0,lyonste01,260.0,230.0,594.0,484.0,356.0,27.0,23.0,12483,4489.0,1696.0,223,1121.0,1073.0,0.2723809523809524,3.7552380788893926,0.0,55.0,31.0,6.0,17846.0,92.0,2056.0,0.0,0.0,0.0,lyonste01,595.0,219.0,943.0,51.0,57.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,1
lindsfr01,1438.0,5611.0,895.0,1747.0,301.0,81.0,103.0,779.0,84.0,10.0,334,276.0,0.0,13.0,146.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,lindsfr01,1389.0,2177.0,1628.0,136.0,150.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1
lopezal01,1950.0,5916.0,613.0,1547.0,206.0,43.0,51.0,652.0,46.0,1.0,556,538.0,0.0,14.0,121.0,0.0,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,lopezal01,1925.0,6654.0,1126.0,123.0,140.0,66.0,0.0,0.0,0.0,0.0,3.0,13.0,1
lombaer01,1853.0,5855.0,601.0,1792.0,277.0,27.0,190.0,990.0,8.0,0.0,430,262.0,0.0,46.0,18.0,0.0,261.0,,,,,,,,,,,,,,,,,,,,,,,,,,,lombaer01,1544.0,5694.0,845.0,143.0,107.0,152.0,0.0,0.0,0.0,0.0,4.0,12.0,1
leonadu02,640.0,1054.0,53.0,177.0,18.0,4.0,0.0,69.0,1.0,0.0,20,183.0,0.0,2.0,85.0,0.0,27.0,leonadu02,191.0,181.0,640.0,374.0,192.0,30.0,44.0,9655,3304.0,1162.0,158,737.0,1170.0,0.25650000000000006,3.3175000309944154,0.0,97.0,56.0,6.0,13487.0,171.0,1432.0,0.0,0.0,0.0,leonadu02,640.0,174.0,719.0,32.0,41.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0
lopated01,357.0,887.0,87.0,187.0,26.0,5.0,5.0,77.0,0.0,1.0,73,92.0,0.0,0.0,34.0,1.0,30.0,lopated01,166.0,112.0,340.0,318.0,164.0,27.0,3.0,7318,2464.0,869.0,179,650.0,859.0,0.26153846153846155,3.2815384681408224,5.0,16.0,43.0,6.0,10197.0,14.0,1008.0,0.0,0.0,0.0,lopated01,340.0,100.0,468.0,19.0,30.0,0.0,0.0,0.0,0.0,0.0,,5.0,0
lockmwh01,1666.0,5940.0,836.0,1658.0,222.0,49.0,114.0,563.0,43.0,27.0,552,383.0,15.0,19.0,64.0,15.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,lockmwh01,1550.0,8417.0,592.0,124.0,694.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
maglisa01,304.0,563.0,29.0,76.0,5.0,1.0,2.0,29.0,1.0,0.0,20,180.0,0.0,3.0,57.0,2.0,13.0,maglisa01,119.0,62.0,303.0,232.0,93.0,25.0,14.0,5169,1591.0,603.0,169,562.0,862.0,0.2485714285714286,3.3171428612300327,8.0,18.0,44.0,7.0,7182.0,35.0,684.0,0.0,0.0,0.0,maglisa01,303.0,96.0,280.0,10.0,26.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
lockebo01,168.0,98.0,12.0,25.0,2.0,0.0,1.0,12.0,0.0,0.0,9,22.0,0.0,0.0,6.0,0.0,1.0,lockebo01,16.0,15.0,165.0,23.0,2.0,2.0,10.0,1250,432.0,186.0,40,165.0,194.0,0.251,3.9949999809265138,21.0,14.0,9.0,2.0,1817.0,60.0,209.0,0.0,0.0,0.0,lockebo01,165.0,39.0,83.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
linzyfr01,516.0,121.0,5.0,18.0,0.0,1.0,1.0,3.0,0.0,0.0,3,42.0,0.0,1.0,14.0,0.0,1.0,linzyfr01,62.0,57.0,516.0,2.0,0.0,0.0,111.0,2450,790.0,259.0,35,282.0,358.0,0.2625,3.264166682958603,97.0,30.0,14.0,1.0,3454.0,342.0,315.0,0.0,0.0,0.0,linzyfr01,516.0,51.0,236.0,9.0,17.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
lolicmi01,592.0,821.0,63.0,90.0,5.0,2.0,0.0,31.0,1.0,1.0,105,362.0,0.0,5.0,85.0,1.0,20.0,lolicmi01,217.0,191.0,586.0,496.0,195.0,41.0,11.0,10915,3366.0,1390.0,347,1099.0,2832.0,0.24374999999999997,3.429999992251396,67.0,124.0,92.0,8.0,15140.0,40.0,1537.0,0.0,0.0,0.0,lolicmi01,586.0,100.0,448.0,38.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0
lonboji01,426.0,770.0,41.0,105.0,17.0,2.0,3.0,43.0,1.0,2.0,51,330.0,0.0,1.0,78.0,2.0,10.0,lonboji01,157.0,137.0,425.0,368.0,90.0,15.0,4.0,7393,2400.0,1056.0,233,823.0,1475.0,0.2593333333333333,4.407333358128866,71.0,73.0,105.0,9.0,10498.0,24.0,1170.0,0.0,0.0,0.0,lonboji01,425.0,189.0,268.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0
lylesp01,899.0,78.0,8.0,15.0,2.0,0.0,0.0,4.0,1.0,0.0,5,26.0,0.0,0.0,5.0,0.0,0.0,lylesp01,99.0,76.0,899.0,0.0,0.0,0.0,238.0,4171,1292.0,445.0,84,481.0,873.0,0.2466666666666667,2.980000012450748,81.0,66.0,14.0,10.0,5794.0,634.0,519.0,0.0,0.0,0.0,lylesp01,899.0,54.0,198.0,21.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0
lowenjo01,1368.0,3476.0,510.0,881.0,137.0,18.0,116.0,441.0,128.0,78.0,446,596.0,30.0,9.0,27.0,30.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,lowenjo01,1081.0,1803.0,376.0,43.0,78.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
luzingr01,1821.0,6505.0,880.0,1795.0,344.0,24.0,307.0,1128.0,37.0,31.0,845,1495.0,95.0,84.0,1.0,79.0,147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,luzingr01,1256.0,2120.0,105.0,57.0,26.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0
lopesda01,1812.0,6354.0,1023.0,1671.0,232.0,50.0,155.0,614.0,557.0,114.0,833,852.0,38.0,31.0,74.0,48.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,lopesda01,1725.0,3558.0,3931.0,177.0,822.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0
maddoga01,1749.0,6331.0,777.0,1802.0,337.0,62.0,117.0,754.0,248.0,92.0,323,781.0,60.0,36.0,25.0,60.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,maddoga01,1687.0,4449.0,94.0,78.0,21.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0
madlobi01,1806.0,6594.0,920.0,2008.0,348.0,34.0,163.0,860.0,174.0,90.0,605,510.0,121.0,68.0,36.0,69.0,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,madlobi01,1684.0,1694.0,3025.0,222.0,313.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
leonade01,313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,leonade01,144.0,106.0,312.0,302.0,103.0,23.0,1.0,6561,2137.0,898.0,202,622.0,1323.0,0.25,3.5899999936421714,39.0,73.0,52.0,6.0,9149.0,3.0,1008.0,0.0,0.0,0.0,leonade01,312.0,135.0,292.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
lynnfr01,1969.0,6925.0,1063.0,1960.0,388.0,43.0,306.0,1111.0,72.0,54.0,857,1116.0,77.0,30.0,25.0,86.0,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,lynnfr01,1825.0,4556.0,114.0,55.0,33.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0
leonaje01,1415.0,5045.0,614.0,1342.0,223.0,37.0,144.0,723.0,163.0,61.0,342,1000.0,41.0,23.0,8.0,58.0,146.0,,,,,,,,,,,,,,,,,,,,,,,,,,,leonaje01,1166.0,2191.0,81.0,62.0,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
maddugr01,759.0,1591.0,103.0,272.0,35.0,2.0,5.0,84.0,11.0,3.0,34,419.0,0.0,5.0,180.0,2.0,15.0,maddugr01,355.0,227.0,744.0,740.0,109.0,35.0,0.0,15025,4726.0,1756.0,353,999.0,3371.0,0.2316,3.3843999910354614,177.0,70.0,137.0,28.0,20421.0,3.0,1981.0,109.0,64.0,158.0,maddugr01,744.0,546.0,1194.0,53.0,98.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,1
loftoke01,2103.0,8120.0,1528.0,2428.0,383.0,116.0,130.0,781.0,622.0,160.0,945,1016.0,43.0,32.0,72.0,65.0,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,loftoke01,2042.0,4861.0,142.0,79.0,35.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0
lopezja01,1503.0,5319.0,674.0,1527.0,267.0,19.0,260.0,864.0,8.0,19.0,357,969.0,43.0,66.0,6.0,45.0,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,lopezja01,1352.0,8992.0,631.0,73.0,78.0,97.0,177.0,798.0,309.0,13.0,3.0,1.0,0
loducpa01,1082.0,3892.0,483.0,1112.0,222.0,8.0,80.0,481.0,20.0,19.0,266,295.0,23.0,58.0,42.0,44.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,,loducpa01,1068.0,6879.0,532.0,75.0,112.0,51.0,13.0,610.0,267.0,0.0,1.0,1.0,0
lowelmi01,1601.0,5813.0,771.0,1619.0,394.0,7.0,223.0,952.0,30.0,14.0,548,817.0,45.0,52.0,1.0,84.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,lowelmi01,1525.0,1468.0,2725.0,104.0,340.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0
mccarto01,1275.0,5128.0,1069.0,1496.0,192.0,53.0,44.0,735.0,468.0,0.0,537,163.0,0.0,50.0,24.0,0.0,0.0,mccarto01,0.0,7.0,13.0,6.0,5.0,0.0,0.0,208,83.0,38.0,3,26.0,21.0,0.023333333333333334,4.945000012715657,0.0,1.0,0.0,0.0,4.0,7.0,63.0,0.0,0.0,0.0,mccarto01,1298.0,2193.0,487.0,343.0,83.0,0.0,0.0,0.0,0.0,0.0,,2.0,1
mcaleji01,1020.0,3977.0,619.0,1007.0,114.0,39.0,12.0,469.0,262.0,0.0,365,290.0,0.0,38.0,34.0,0.0,0.0,mcaleji01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2.0,0.0,0,3.0,0.0,0.67,0.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,mcaleji01,1019.0,2468.0,155.0,155.0,36.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
mathech01,646.0,1684.0,151.0,362.0,50.0,12.0,7.0,165.0,20.0,1.0,116,74.0,0.0,17.0,69.0,0.0,0.0,mathech01,373.0,188.0,635.0,551.0,434.0,79.0,28.0,14342,4218.0,1133.0,91,844.0,2502.0,0.2427777777777778,2.6488888594839306,0.0,114.0,59.0,6.0,19136.0,74.0,1616.0,0.0,0.0,0.0,mathech01,642.0,313.0,1506.0,56.0,44.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1
marquru01,536.0,1107.0,63.0,198.0,17.0,3.0,1.0,64.0,6.0,1.0,33,191.0,0.0,7.0,48.0,0.0,0.0,marquru01,201.0,177.0,536.0,403.0,197.0,30.0,19.0,9920,3233.0,1130.0,107,858.0,1593.0,0.2610526315789474,3.3931578899684705,0.0,81.0,39.0,5.0,13657.0,83.0,1443.0,0.0,0.0,0.0,marquru01,536.0,63.0,697.0,39.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,1
maranra01,2670.0,10078.0,1255.0,2605.0,380.0,177.0,28.0,884.0,291.0,93.0,839,756.0,0.0,39.0,300.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,maranra01,2670.0,6413.0,8967.0,711.0,1495.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,1
maysca01,502.0,1085.0,113.0,291.0,32.0,21.0,5.0,110.0,1.0,1.0,66,116.0,0.0,4.0,44.0,0.0,0.0,maysca01,207.0,126.0,490.0,325.0,231.0,29.0,31.0,9064,2912.0,979.0,73,734.0,862.0,0.25875000000000004,3.1425000056624413,0.0,34.0,89.0,1.0,12385.0,125.0,1211.0,0.0,0.0,0.0,maysca01,490.0,174.0,1138.0,44.0,56.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0
manushe01,2008.0,7654.0,1287.0,2524.0,491.0,160.0,110.0,1183.0,114.0,58.0,506,345.0,0.0,70.0,186.0,0.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,manushe01,1846.0,3842.0,105.0,83.0,26.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,1
marbefi01,551.0,668.0,60.0,128.0,21.0,3.0,1.0,65.0,2.0,1.0,22,111.0,0.0,6.0,34.0,0.0,0.0,marbefi01,148.0,88.0,551.0,187.0,86.0,7.0,101.0,6202,2049.0,834.0,96,686.0,822.0,0.27133333333333337,3.43066668510437,0.0,14.0,38.0,4.0,8769.0,271.0,971.0,0.0,0.0,0.0,marbefi01,551.0,92.0,370.0,17.0,29.0,0.0,0.0,0.0,0.0,0.0,,5.0,0
mancugu01,1460.0,4505.0,386.0,1194.0,197.0,16.0,53.0,543.0,8.0,0.0,418,264.0,0.0,5.0,97.0,0.0,111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,mancugu01,1360.0,5613.0,803.0,148.0,100.0,73.0,0.0,0.0,0.0,0.0,,1.0,0
martipe01,1189.0,4117.0,754.0,1227.0,270.0,75.0,59.0,501.0,146.0,0.0,369,438.0,0.0,13.0,22.0,0.0,44.0,martipe01,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12,2.0,1.0,0,2.0,0.0,0.18,2.25,0.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,martipe01,1044.0,1692.0,775.0,124.0,58.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,1
mccorfr01,1534.0,5723.0,722.0,1711.0,334.0,26.0,128.0,951.0,27.0,0.0,399,189.0,0.0,27.0,58.0,0.0,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,mccorfr01,1453.0,13803.0,1003.0,79.0,1221.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0
marioma01,1572.0,5506.0,602.0,1448.0,272.0,37.0,36.0,624.0,35.0,2.0,470,537.0,0.0,14.0,151.0,0.0,120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,marioma01,1549.0,2987.0,4829.0,252.0,978.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,1
martimo01,250.0,165.0,15.0,28.0,2.0,0.0,0.0,7.0,0.0,0.0,4,45.0,0.0,0.0,9.0,0.0,2.0,martimo01,38.0,34.0,250.0,42.0,8.0,1.0,15.0,1814,607.0,288.0,56,249.0,245.0,0.28,5.960000019807082,2.0,15.0,27.0,2.0,2637.0,101.0,320.0,0.0,0.0,0.0,martimo01,250.0,18.0,116.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
martibi02,1021.0,3419.0,425.0,877.0,137.0,28.0,64.0,333.0,34.0,29.0,188,355.0,8.0,32.0,55.0,23.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,martibi02,983.0,2022.0,2252.0,109.0,613.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
mantlmi01,2401.0,8102.0,1677.0,2415.0,344.0,72.0,536.0,1509.0,153.0,38.0,1733,1710.0,126.0,13.0,14.0,47.0,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,mantlmi01,2290.0,6734.0,290.0,107.0,201.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1
mayswi01,2992.0,10881.0,2062.0,3283.0,523.0,140.0,660.0,1903.0,338.0,103.0,1464,1526.0,192.0,44.0,13.0,91.0,251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,mayswi01,2929.0,7752.0,233.0,156.0,121.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,1
mcdougi01,1336.0,4676.0,697.0,1291.0,187.0,51.0,112.0,576.0,45.0,44.0,559,623.0,8.0,36.0,97.0,27.0,93.0,,,,,,,,,,,,,,,,,,,,,,,,,,,mcdougi01,1391.0,2352.0,3373.0,149.0,815.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0
matheed01,2391.0,8537.0,1509.0,2315.0,354.0,72.0,512.0,1453.0,68.0,39.0,1444,1487.0,107.0,26.0,36.0,58.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,matheed01,2345.0,2966.0,4385.0,313.0,444.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1
mcdanli01,988.0,378.0,19.0,56.0,11.0,0.0,3.0,17.0,0.0,0.0,8,159.0,0.0,1.0,25.0,0.0,4.0,mcdanli01,141.0,119.0,987.0,74.0,18.0,2.0,172.0,6418,2099.0,821.0,172,623.0,1361.0,0.25500000000000006,3.6618181575428355,136.0,112.0,15.0,5.0,8971.0,577.0,934.0,0.0,0.0,0.0,mcdanli01,987.0,127.0,447.0,22.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0
mazerbi01,2163.0,7755.0,769.0,2016.0,294.0,62.0,138.0,853.0,27.0,23.0,447,706.0,110.0,20.0,87.0,70.0,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,mazerbi01,2104.0,4976.0,6694.0,204.0,1706.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,1
marisro01,1463.0,5101.0,826.0,1325.0,195.0,42.0,275.0,851.0,21.0,9.0,652,733.0,42.0,38.0,12.0,43.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,marisro01,1383.0,2649.0,76.0,49.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,0
mccarti01,1909.0,5529.0,590.0,1501.0,242.0,57.0,97.0,645.0,61.0,49.0,548,422.0,119.0,30.0,35.0,64.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,mccarti01,1511.0,8893.0,625.0,103.0,128.0,132.0,310.0,636.0,333.0,20.0,1.0,1.0,0
mccovwi01,2588.0,8197.0,1229.0,2211.0,353.0,46.0,521.0,1555.0,26.0,22.0,1345,1550.0,260.0,69.0,5.0,70.0,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,mccovwi01,2320.0,17567.0,1236.0,256.0,1407.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1
malonji01,321.0,628.0,51.0,126.0,21.0,4.0,7.0,53.0,2.0,2.0,33,139.0,0.0,1.0,31.0,3.0,11.0,malonji01,134.0,84.0,302.0,262.0,74.0,30.0,4.0,5547,1518.0,655.0,138,810.0,1605.0,0.23749999999999996,4.114166637261708,39.0,124.0,36.0,2.0,7745.0,18.0,729.0,0.0,0.0,0.0,malonji01,303.0,101.0,232.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,,2.0,0
maricju01,475.0,1221.0,73.0,202.0,29.0,2.0,4.0,75.0,2.0,5.0,38,269.0,0.0,2.0,71.0,7.0,20.0,maricju01,243.0,142.0,471.0,457.0,244.0,52.0,2.0,10522,3153.0,1126.0,320,709.0,2303.0,0.245,3.713125005364418,82.0,51.0,40.0,20.0,14236.0,11.0,1329.0,0.0,0.0,0.0,maricju01,471.0,291.0,577.0,47.0,27.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1
mcauldi01,1763.0,6185.0,888.0,1530.0,231.0,71.0,197.0,697.0,63.0,59.0,882,974.0,59.0,33.0,32.0,30.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,mcauldi01,1783.0,3267.0,4225.0,260.0,891.0,0.0,0.0,0.0,0.0,0.0,,1.0,0
mcdowsa01,429.0,774.0,34.0,119.0,7.0,2.0,2.0,36.0,0.0,1.0,16,306.0,0.0,1.0,56.0,4.0,6.0,mcdowsa01,141.0,134.0,425.0,346.0,103.0,23.0,14.0,7477,1948.0,879.0,164,1312.0,2453.0,0.21499999999999997,3.369374990463257,74.0,140.0,59.0,7.0,10587.0,39.0,999.0,0.0,0.0,0.0,mcdowsa01,427.0,80.0,328.0,33.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0
